Random,03/08/2023,1. Bundesregierung beschliesst neuen Klimaschutzplan bis 2030,still open
Random,03/08/2023,2. Unternehmen kundigt massiven Stellenabbau und Werksschliessungen an,still open
Random,03/08/2023,3. Weltweiter Anstieg von Covid-19 Fallen erreicht neuen Hochststand,still open
Random,03/08/2023,4. Schwere Unwetter verwusten Regionen in Europa,still open
Random,03/08/2023,5. USA und China vereinbaren neue Handelsabkommen,still open
Random,03/08/2023,6. Bundeskanzlerin besucht Fluchtlingslager in Syrien,still open
Random,03/08/2023,7. Neue Studie zeigt alarmierende Auswirkungen von Plastikmull auf die Umwelt,still open
Random,03/08/2023,8. EU plant Strafzolle auf US-Importe als Reaktion auf Handelsstreit,still open
Random,03/08/2023,9. Tesla-Grunder Elon Musk gibt Ausbau von SpaceX bekannt,still open
Random,03/08/2023,10. Forscher entdecken neue Tierart in den Tiefen des Ozeans,still open
Random,03/08/2023,1. Corona-Pandemie: Zahl der Neuinfektionen steigt in Europa an!,still open
Random,03/08/2023,2. Donald Trump gibt sich als Gewinner der US-Wahl aus!,still open
Random,03/08/2023,3. Bundesregierung beschliesst Lockdown zur Eindammung der Corona-Infektion!,still open
Random,03/08/2023,4. Klimawandel: Forscher warnen vor dramatischen Folgen fur die Erde!,still open
Random,03/08/2023,5. Brexit: Grossbritannien verlasst die EU, viele Fragen bleiben offen!,still open
Random,03/08/2023,6. Terroranschlag in Wien: Mehrere Tote und Verletzte!,still open
Random,03/08/2023,7. Biontech vermeldet Durchbruch bei Impfstoff gegen Corona!,still open
Random,03/08/2023,8. Black Lives Matter: Proteste gegen Rassismus und Polizeigewalt reissen nicht ab!,still open
Random,03/08/2023,9. Menschenrechtsverletzungen in China: EU verhangt Sanktionen!,still open
Random,03/08/2023,10. Schuler protestieren fur eine bessere Bildungspolitik!,still open
Random,03/08/2023,Als KI bin ich nicht in der Lage, alle 2000 Schlagzeilen aufzulisten, aber hier sind einige Beispiele aus verschiedenen Bereichen:,still open
Random,03/08/2023,1. Joe Biden wird neuer Prasident der USA,still open
Random,03/08/2023,2. Trump weigert sich, Niederlage bei Prasidentschaftswahlen anzuerkennen,still open
Random,03/08/2023,3. Deutschland wahlt neuen Bundestag, Grune erstmals starkste Kraft,still open
Random,03/08/2023,4. Grossbritannien verlasst die EU mit einem Deal,still open
Random,03/08/2023,5. Corona-Krise: Regierungen weltweit ergreifen Massnahmen zur Eindammung,still open
Random,03/08/2023,Wirtschaft:,still open
Random,03/08/2023,1. Tesla wird das wertvollste Auto-Unternehmen der Welt,still open
Random,03/08/2023,2. Bitcoin erreicht neues Allzeit-Hoch,still open
Random,03/08/2023,3. Schwarz-Gruppe (Lidl, Kaufland) wird grosster Einzelhandler Europas,still open
Random,03/08/2023,4. Apple stellt neues iPhone-Modell vor,still open
Random,03/08/2023,5. Airline-Branche leidet unter Corona-bedingten Flugausfallen und Einreisebeschrankungen,still open
Random,03/08/2023,Gesellschaft:,still open
Random,03/08/2023,1. Black Lives Matter-Proteste weit verbreitet,still open
Random,03/08/2023,2. COVID-19-Pandemie fuhrt zu weltweiten Lockdowns und Quarantanen,still open
Random,03/08/2023,3. Olympische Sommerspiele in Tokio werden aufgrund der Corona-Krise verschoben,still open
Random,03/08/2023,4. Harvey Weinstein wegen sexueller Übergriffe verurteilt,still open
Random,03/08/2023,5. Greta Thunberg wird Time Magazine's Person des Jahres,still open
Random,03/08/2023,1. Chadwick Boseman, Star von ,still open
Random,03/08/2023,Black Panther,still open
Random,03/08/2023,2. Taylor Swift veroffentlicht neues Album ,still open
Random,03/08/2023,3. Game of Thrones endet nach acht Staffeln,still open
Random,03/08/2023,4. Parasite gewinnt vier Oscars, darunter den Preis als bester Film,still open
Random,03/08/2023,5. Kobe Bryant stirbt bei Hubschrauberabsturz,still open
Random,03/08/2023,1. Pandemie breitet sich weiter aus: Tausende neue Falle gemeldet,still open
Random,03/08/2023,2. Impfkampagne gestartet: erste Dosen verabreicht,still open
Random,03/08/2023,3. Lockdown verlangert: Einschrankungen bis Ende des Monats,still open
Random,03/08/2023,4. Fluchtlingskrise verscharft sich: Humanitare Katastrophe droht,still open
Random,03/08/2023,5. Klimawandel: Hitzerekord gebrochen,still open
Random,03/08/2023,6. Heftige Unwetter: Starker Regen und Überschwemmungen im Suden,still open
Random,03/08/2023,7. Terroralarm: Sicherheitskrafte erhohen Prasenz,still open
Random,03/08/2023,8. Brand in Grossstadt: Mehrere Verletzte und hoher Sachschaden,still open
Random,03/08/2023,9. Politische Krise: Regierungswechsel steht kurz bevor,still open
Random,03/08/2023,10. Wirtschaftseinbruch: Unternehmen kampfen ums Überleben,still open
Random,03/08/2023,11. FIFA-Skandal: Korruptionsermittlungen weiten sich aus,still open
Random,03/08/2023,12. Skandal um Missbrauch in Kirche weitet sich aus,still open
Random,03/08/2023,13. Cyberkriminalitat: Angriffe auf IT-Systeme nehmen zu,still open
Random,03/08/2023,14. Rassismus-Debatte: offentliche Institutionen setzen Zeichen gegen Diskriminierung,still open
Random,03/08/2023,15. Autobauer unter Druck: Abgasmanipulationen belasten Image,still open
Random,03/08/2023,16. Rekordarbeitslosigkeit: Millionen Menschen ohne Job,still open
Random,03/08/2023,17. Hauspreise steigen: Wohneigentum immer unerschwinglicher,still open
Random,03/08/2023,18. Deutsche Bank: Skandal um Geldwasche erschuttert Konzern,still open
Random,03/08/2023,19. US-Wahlkampf: Biden gewinnt Prasidentschaftswahlen,still open
Random,03/08/2023,20. Brexit: Grossbritannien verlasst die EU,still open
Random,03/08/2023,21. IS-Terroranschlag: Viele Tote nach Bombenexplosion,still open
Random,03/08/2023,22. Polizeigewalt: Tod von George Floyd lost Proteste aus,still open
Random,03/08/2023,23. Amazon-Grunder Jeff Bezos reichster Mensch der Welt,still open
Random,03/08/2023,24. Elon Musk wird zum reichsten Mann der Welt gekurt,still open
Random,03/08/2023,25. Russland-Affare: Anklage gegen Trump-Mitarbeiter erhoben,still open
Random,03/08/2023,26. Deutsche Industrie besonders von Corona betroffen,still open
Random,03/08/2023,27. Biden legt neuen Plan zur Pandemiebekampfung vor,still open
Random,03/08/2023,28. Neues Friedensabkommen zwischen Israel und arabischen Staaten,still open
Random,03/08/2023,29. Bundesregierung beschliesst neues Klimaschutzgesetz,still open
Random,03/08/2023,30. Impfstoffproduktion in Deutschland wird ausgeweitet,still open
Random,03/08/2023,31. Impfzentren werden bundesweit eroffnet,still open
Random,03/08/2023,32. Internationale Zusammenarbeit bei Pandemiebekampfung gefordert,still open
Random,03/08/2023,33. Klimaneutralitat bis 2050: EU setzt ehrgeiziges Ziel,still open
Random,03/08/2023,34. Frankreich geht gegen Islamismus vor,still open
Random,03/08/2023,35. Klimawandel bedroht Artenvielfalt: Experten warnen vor Aussterben von Tierarten,still open
Random,03/08/2023,36. Neue Corona-Mutation in Grossbritannien entdeckt,still open
Random,03/08/2023,37. Weitere Lockdown-Massnahmen beschlossen,still open
Random,03/08/2023,38. Ausblick auf Wirtschaftsentwicklung 2021: Hoffnungen auf Erholung,still open
Random,03/08/2023,39. Donald Trump kundigt Rucktritt aus politischem Leben an,still open
Random,03/08/2023,40. Joe Biden nimmt Amt als US-Prasident auf,still open
Random,03/08/2023,41. Nach schweren Unruhen: Kapitol wieder gesichert,still open
Random,03/08/2023,42. Impeachment-Verfahren gegen Ex-Prasident Trump beginnt,still open
Random,03/08/2023,43. EU-Staaten einigen sich auf Klimaneutralitat bis 2050,still open
Random,03/08/2023,44. Unwetter setzten Strassen und Hauser unter Wasser,still open
Random,03/08/2023,45. Impfkampagne in Deutschland nimmt Fahrt auf,still open
Random,03/08/2023,46. Banken fusionieren: Deutsche Bank und Commerzbank schliessen Bundnis,still open
Random,03/08/2023,47. Sorge vor Inflation: Preise fur Lebensmittel und Energie steigen,still open
Random,03/08/2023,48. 50 Lander sagen Klimaneutralitat bis 2050 zu,still open
Random,03/08/2023,49. Konjunkturprogramm beschlossen: Steuerentlastungen fur Unternehmen,still open
Random,03/08/2023,50. Flugverkehr stark eingeschrankt: Reisen nur noch unter strengen Auflagen moglich,still open
Random,03/08/2023,51. Bundestagswahl: CDU gewinnt knapp vor Grunen,still open
Random,03/08/2023,52. Niederlande verscharfen Lockdown-Massnahmen,still open
Random,03/08/2023,53. Abholzung des Regenwaldes nimmt weiter zu,still open
Random,03/08/2023,54. Kryptowahrungen erreichen neue Hochststande,still open
Random,03/08/2023,55. EU und USA verhandeln uber Freihandelsabkommen,still open
Random,03/08/2023,56. Bundesregierung beschliesst Klimaschutzgesetz,still open
Random,03/08/2023,57. Prozess gegen Clan-Chef gestartet,still open
Random,03/08/2023,58. Konservative gewinnen Parlamentswahlen in Grossbritannien,still open
Random,03/08/2023,59. Klage gegen Facebook: Datenschutz-Verstosse werfen Fragen auf,still open
Random,03/08/2023,60. EU-Staaten einigen sich auf Klimapolitik,still open
Random,03/08/2023,61. Proteste gegen Rassismus und Polizeigewalt nehmen zu,still open
Random,03/08/2023,62. Amazon-Chef Jeff Bezos tritt zuruck,still open
Random,03/08/2023,63. Unwetter wuten in Europa: Hunderte Tote,still open
Random,03/08/2023,64. Schwere Waldbrande in Kalifornien: Millionen Menschen evakuiert,still open
Random,03/08/2023,65. Deutsche Industrie erholt sich langsam von Corona-Krise,still open
Random,03/08/2023,66. Bundestagswahl: AfD verliert deutlich an Stimmen,still open
Random,03/08/2023,67. Deutsche Bahn stellt neues Konzept fur Fernverkehr vor,still open
Random,03/08/2023,68. Impeachment-Verfahren gegen Trump endet ohne Verurteilung,still open
Random,03/08/2023,69. Klimawandel bedroht Nahrungsmittelproduktion,still open
Random,03/08/2023,70. Neues Kryptogesetz geplant: strengere Regulierung fur digitale Wahrungen,still open
Random,03/08/2023,71. Airbus plant Stellenabbau,still open
Random,03/08/2023,72. Deutschland plant mehr Investitionen in erneuerbare Energien,still open
Random,03/08/2023,73. Wintersturm sorgt fur massive Schaden in den USA,still open
Random,03/08/2023,74. Frankreich verscharft Massnahmen gegen Corona,still open
Random,03/08/2023,75. Brande in Australien: Ein Jahr nach den verheerenden Feuern,still open
Random,03/08/2023,76. Inflation steigt: Preise fur Energie und Lebensmittel weiter im Aufwind,still open
Random,03/08/2023,77. Terroranschlag in Wien: Mehrere Tote und Verletzte,still open
Random,03/08/2023,78. Biden nimmt neue Verhandlungen mit Iran auf,still open
Random,03/08/2023,79. SPD gewinnt Landtagswahlen in den meisten Bundeslandern,still open
Random,03/08/2023,80. Lufthansa in der Krise: Stellenabbau und Sparprogramm geplant,still open
Random,03/08/2023,81. Deutschland trauert um Opfer von Hanau,still open
Random,03/08/2023,82. Rekordtemperaturen im Sommer: Hitze setzt Mensch und Natur zu,still open
Random,03/08/2023,83. Social-Media-Unternehmen droht Regulierung,still open
Random,03/08/2023,84. Corona-Impfungen fur Kinder ab 12 Jahren freigegeben,still open
Random,03/08/2023,85. Tsunami in Indonesien: Tote und Verletzte,still open
Random,03/08/2023,86. Whatsapp andert AGB - Nutzer wechseln zu Alternativen,still open
Random,03/08/2023,87. Proteste gegen Polizeigewalt in den USA und weltweit,still open
Random,03/08/2023,88. Klimawandel: Meeresspiegelanstieg bedroht Millionen von Menschen,still open
Random,03/08/2023,89. Roaming-Gebuhren fallen in Europa komplett weg,still open
Random,03/08/2023,90. Coronavirus-Mutation aus Indien sorgt fur Besorgnis,still open
Random,03/08/2023,91. G7 Gipfel: Fokus auf Impfkampagne und Klimapolitik,still open
Random,03/08/2023,92. Bundestagswahl: Grune und Union ringen um Koalitionsvertrag,still open
Random,03/08/2023,93. Gesundheitskrise in Indien: Corona-Welle fordert viele Tote,still open
Random,03/08/2023,94. Deutschland plant Verbot von Plastikstrohhalmen,still open
Random,03/08/2023,95. Aussenministerium erklart: Einreise nach Deutschland nur mit Impfung,still open
Random,03/08/2023,96. Facebook stellt Plattform fur digitale Wahrung ,still open
Random,03/08/2023,97. Klimawandel: Ernteausfalle bedrohen Nahrungsmittelproduktion,still open
Random,03/08/2023,98. Neue Corona-Welle in Deutschland: Strengere Massnahmen beschlossen,still open
Random,03/08/2023,99. Corona-Impfung fur alle in Deutschland freigegeben,still open
Random,03/08/2023,100. Neues Freihandelsabkommen: EU und Indien nahern sich an,still open
Random,03/08/2023,101. China und USA streiten sich um Handelsabkommen,still open
Random,03/08/2023,102. Spanien verscharft Massnahmen gegen Corona,still open
Random,03/08/2023,103. Arbeitslosigkeit sinkt: Wirtschaft erholt sich allmahlich von Corona-Krise,still open
Random,03/08/2023,104. Unwetter und Sturme: Schaden in Millionenhohe,still open
Random,03/08/2023,105. Raketenangriffe im Nahen Osten: Konflikt zwischen Israel und Palastina eskaliert,still open
Random,03/08/2023,106. US-Truppen ziehen sich aus Afghanistan zuruck,still open
Random,03/08/2023,107. Cyberattacken auf Regierungsbehorden: Gefahr fur nationale Sicherheit,still open
Random,03/08/2023,108. Klimawandel: Meeresspiegel steigt schneller als erwartet,still open
Random,03/08/2023,109. Kunstliche Intelligenz: EU-Parlament stimmt fur strengere Regulierung,still open
Random,03/08/2023,110. Corona-Krise: Touristen kehren langsam zuruck,still open
Random,03/08/2023,111. Atomkatastrophe in Fukushima: 10 Jahre nach der Katastrophe,still open
Random,03/08/2023,112. Biontech und Pfizer verkunden neue Impfstoff-Erfolge gegen Corona,still open
Random,03/08/2023,113. Weltweite Proteste gegen Rassismus und Polizeigewalt,still open
Random,03/08/2023,114. Explosion in Beirut: Hunderte Tote und Verletzte,still open
Random,03/08/2023,115. Klimawandel sorgt fur mehr Hitzetote in Stadten,still open
Random,03/08/2023,116. Joe Bidens Infrastrukturprogramm soll Hunderttausende Jobs schaffen,still open
Random,03/08/2023,117. Umweltschutz: EU kundigt Plastik-Verbot an,still open
Random,03/08/2023,118. Klimawandel: Regierungen setzen auf erneuerbare Energien,still open
Random,03/08/2023,119. Wahrend der Corona-Pandemie: Mehr Suizide in Deutschland,still open
Random,03/08/2023,120. Klimawandel sorgt fur Trockenheit und Waldbrande weltweit,still open
Random,03/08/2023,121. Neues Netzwerk fur Forschung an Kunstlicher Intelligenz gestartet,still open
Random,03/08/2023,122. Corona-Massnahmen: Deutschland verscharft Einreisebestimmungen,still open
Random,03/08/2023,123. Corona-Krise: USA und China im Wettlauf um Impfstoff,still open
Random,03/08/2023,124. Deutschland plant Impfungen fur Kinder unter 12 Jahren,still open
Random,03/08/2023,125. Umweltkatastrophe im Golf von Mexiko: Ölpest bedroht Tierwelt,still open
Random,03/08/2023,126. Infektionszahlen steigen weltweit wieder an,still open
Random,03/08/2023,127. Klimaschutz: EU plant Verbrenner-Aus in 14 Jahren,still open
Random,03/08/2023,128. Proteste gegen umstrittenes Sicherheitsgesetz in Hongkong,still open
Random,03/08/2023,129. Corona-Krise: Lockerungen trotz steigender Infektionszahlen?,still open
Random,03/08/2023,130. Wetterextreme: Sturmen, Fluten und Waldbrande weltweit,still open
Random,03/08/2023,131. Wirtschaftskrise: Griechenland wieder auf Kurs?,still open
Random,03/08/2023,132. USA: Furor uber Wahlmanipulation,still open
Random,03/08/2023,133. Finanzkrise: Lehman-Pleite jahrt sich zum 10. Mal,still open
Random,03/08/2023,134. Frauenstreik: weltweit gegen Sexismus und Ungerechtigkeit,still open
Random,03/08/2023,135. Klimawandel: Forscher warnen vor katastrophalen Folgen,still open
Random,03/08/2023,136. Missbrauchsskandal: Kirche kampft gegen Vertuschung,still open
Random,03/08/2023,137. Österreich: Kurz-Regierung unter Korruptionsverdacht,still open
Random,03/08/2023,138. Hunderttausende protestieren weltweit gegen Rassismus und Polizeigewalt,still open
Random,03/08/2023,139. Corona-Krise: Angespannte Lage in Pflegeeinrichtungen,still open
Random,03/08/2023,140. Klimawandel: Meeresspiegelanstieg bedroht Metropolen,still open
Random,03/08/2023,141. Cyberangriffe: Konzernriesen unter Beschuss,still open
Random,03/08/2023,142. China: Spannungen mit Hongkong und den USA,still open
Random,03/08/2023,143. USA: Trumps verfassungsrechtliche Krise droht zu eskalieren,still open
Random,03/08/2023,144. Corona-Krise: Vorwurfe wegen Misswirtschaft und Ineffizienz,still open
Random,03/08/2023,145. Klimaschutz: EU setzt ambitionierte Ziele,still open
Random,03/08/2023,146. Protestwelle: Frauen fordern Gleichberechtigung,still open
Random,03/08/2023,147. Meinungsfreiheit: Streit um Satire und Zensur,still open
Random,03/08/2023,148. Rassismus: Sportler protestieren gegen Diskriminierung,still open
Random,03/08/2023,149. Corona-Krise: Digitalisierung soll Alltag erleichtern,still open
Random,03/08/2023,150. Klimawandel: Forscher warnen vor nicht aufhaltbaren Folgen,still open
Random,03/08/2023,151. Cyberattacken: Regierungen und Unternehmen rusten sich,still open
Random,03/08/2023,152. Israel: Spannungen im Nahen Osten flammt wieder auf,still open
Random,03/08/2023,153. Fluchtlingskrise: Lander streiten uber Aufnahme und Integration,still open
Random,03/08/2023,154. USA: Bidens Wahl lost Hoffnung aus,still open
Random,03/08/2023,155. Klimaschutz: Deutschland soll ein neues Gesetz bekommen,still open
Random,03/08/2023,156. Endlos-Diskussionen: Brexit lahmt Wirtschaft und Politik,still open
Random,03/08/2023,157. Krieg in Syrien: Assad-Regime halt sich an Abkommen nicht,still open
Random,03/08/2023,158. Biden: Herausforderungen und Moglichkeiten der neuen Prasidentschaft,still open
Random,03/08/2023,159. Corona: Massnahmen fuhren zu Konflikten und Protesten,still open
Random,03/08/2023,160. Klimaschutz: Burger fordern mehr Engagement der Politik,still open
Random,03/08/2023,161. Skandale und Rucktritte: Politik in der Krise,still open
Random,03/08/2023,162. Umweltschutz: Plastikberge und Mull ins Meer gefahrden Artenvielfalt,still open
Random,03/08/2023,163. USA: Proteste und Polizeigewalt eskalieren,still open
Random,03/08/2023,164. Wahlen in Frankreich: Macron will Reformen durchsetzen,still open
Random,03/08/2023,165. Feminismus: Frauen kampfen weltweit fur Gleichberechtigung,still open
Random,03/08/2023,166. Schiessereien und Gewalt: USA fordert scharfere Waffengesetze,still open
Random,03/08/2023,167. Klimawandel: Politik trifft auf Widerstande,still open
Random,03/08/2023,168. Technologischer Fortschritt: Kunstliche Intelligenz auf dem Vormarsch,still open
Random,03/08/2023,169. Handelskrieg: USA und China im Clinch,still open
Random,03/08/2023,170. Finanzkrise: Banken unter Druck,still open
Random,03/08/2023,171. Flugverbote: Boeing gerat in eine Krise,still open
Random,03/08/2023,172. Nordkorea-Krise: Streit um Atomprogramm und Menschenrechte,still open
Random,03/08/2023,173. Dieselskandal: Autoindustrie unter Beschuss,still open
Random,03/08/2023,174. Korruptionsskandal: Ansehen von Politik und Wirtschaft schwindet,still open
Random,03/08/2023,175. Klimawandel: Historische Hitzewellen bedrohen die Ökosysteme,still open
Random,03/08/2023,176. Migration: EU streitet uber Aufnahmequoten und Asylpolitik,still open
Random,03/08/2023,177. Cyberangriffe: Es droht unsichtbare Kriegsfuhrung,still open
Random,03/08/2023,178. Proteste gegen Steuerpolitik und soziale Ungerechtigkeit,still open
Random,03/08/2023,179. Venezuela-Krise: Maduro kampft gegen Opposition und Wirtschaftskrise,still open
Random,03/08/2023,180. Black Lives Matter: weltweite Solidaritat mit der schwarzen Community,still open
Random,03/08/2023,181. Klimaschutz: Corona-Krise als Chance,still open
Random,03/08/2023,182. Hongkong: Proteste eskalieren,still open
Random,03/08/2023,183. US-Wahlkampf: Trump und Biden streiten ums Weisse Haus,still open
Random,03/08/2023,184. Brexit: Grossbritannien verhandelt schwieriges Abkommen mit der EU,still open
Random,03/08/2023,185. Frauenbewegung: Kampf gegen Sexualisierung und Diskriminierung,still open
Random,03/08/2023,186. Europa: Krise der Demokratie,still open
Random,03/08/2023,187. USA: Demokratie in Gefahr?,still open
Random,03/08/2023,188. Corona-Krise: Lockdown belastet Gesellschaft und Wirtschaft,still open
Random,03/08/2023,189. Kunstliche Intelligenz: Chancen und Risiken des Fortschritts,still open
Random,03/08/2023,190. Blackout: Was passiert, wenn das Stromnetz zusammenbricht,still open
Random,03/08/2023,191. Klimawandel: Wissenschaftler warnen vor katastrophalen Entwicklungen,still open
Random,03/08/2023,192. Fluchtlingskrise: EU streitet uber Verteilungsquoten,still open
Random,03/08/2023,193. Rassismus: Diskussion und Proteste reissen nicht ab,still open
Random,03/08/2023,194. Zensur und Überwachung: Der Widerstand wachst,still open
Random,03/08/2023,195. Handelskonflikte: Europa und Asien stecken in schwierigen Verhandlungen,still open
Random,03/08/2023,196. China: Die Supermacht im Duell mit den USA,still open
Random,03/08/2023,197. Umweltkatastrophen: Die Bedrohung unserer Ökosysteme,still open
Random,03/08/2023,198. Klimaschutz: Politik muss jetzt handeln,still open
Random,03/08/2023,199. Gesellschaftliche Spaltung: Populismus und Nationalismus im Aufwind,still open
Random,03/08/2023,200. Konjunkturkrise: Wirtschaft kampft ums Überleben,still open
